S,I,R
24,32,43
24,32,43
24,32,43
24,32,43
24,32,43
24,32,43
24,32,43
24,32,43
24,32,43
24,32,43
24,32,43
23,32,43
23,32,43
23,32,43
23,32,43
23,32,43
23,32,43
23,32,43
23,32,43
23,32,43
23,32,43
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
23,32,44
22,32,44
22,32,44
22,32,45
22,32,45
22,31,45
22,32,45
22,32,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,45
22,31,46
22,31,46
22,31,46
22,31,46
22,31,46
22,31,46
22,31,46
22,31,46
22,31,46
22,31,46
22,31,46
21,31,46
21,31,46
21,31,46
21,31,46
21,31,46
21,31,46
21,31,46
21,31,46
21,31,46
21,31,46
21,31,46
21,31,46
19,31,48
19,31,48
19,31,48
19,31,48
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,31,49
19,30,50
19,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,50
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,30,51
18,29,51
18,29,52
18,29,52
18,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
17,29,52
15,29,54
15,29,54
15,29,54
15,29,54
15,29,54
15,29,54
15,29,55
15,29,55
15,29,55
15,29,55
15,29,55
15,29,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,55
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,28,56
15,27,56
15,27,56
15,27,57
15,27,57
15,27,57
15,27,57
15,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,57
14,27,58
14,27,58
14,27,58
14,27,58
14,27,58
14,27,58
14,27,58
14,27,58
14,27,58
14,27,58
14,26,58
14,26,58
14,26,58
14,26,58
14,26,58
14,26,58
14,26,58
14,26,58
14,26,58
14,26,58
14,26,58
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,60
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,26,61
12,25,61
12,25,61
12,25,61
12,25,61
12,25,61
12,25,61
12,25,61
12,25,61
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,25,62
12,24,62
12,24,63
12,24,63
12,24,63
12,24,63
12,24,63
12,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
11,24,63
10,24,65
10,24,65
10,24,65
10,24,65
10,24,65
10,24,65
10,24,65
10,23,65
10,23,65
10,23,65
10,23,65
10,23,65
10,23,65
10,23,65
10,23,65
10,23,65
10,23,65
10,23,65
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,23,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,66
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,22,67
10,21,67
10,21,67
10,21,67
10,21,67
10,21,67
10,21,67
10,21,67
10,21,67
10,21,67
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
10,21,68
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,21,69
9,20,69
9,20,69
9,20,69
9,20,69
9,20,69
9,20,69
9,20,69
9,20,69
9,20,69
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,20,70
9,19,70
9,19,70
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,19,71
9,18,72
8,18,72
8,18,72
8,18,72
8,18,72
8,18,72
8,18,72
8,18,72
8,18,72
8,18,72
8,18,72
8,18,72
8,18,72
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,18,73
8,17,73
8,17,73
8,17,73
8,17,73
8,17,73
8,17,73
8,17,73
8,17,73
8,17,73
8,17,73
8,17,73
8,17,73
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
8,17,74
